id,nation,resid,age,income,educ,occup,gender,area,nation_o,resid_o
1066240,50,50,3,3,2,1,2,1,50,50
1066241,2,2,5,8,1,2,1,1,2,2
1066242,2,2,3,8,2,2,2,1,2,2
1066243,2,2,2,8,2,2,1,1,2,2
1066244,2,2,3,8,2,2,1,1,2,2
1066245,2,2,6,8,1,12,1,1,2,2
1066246,70,70,4,8,2,2,1,1,79,79
1066247,60,60,4,5,2,2,2,1,60,60
1066248,2,3,3,3,2,2,2,1,2,3
1066249,2,3,5,5,2,2,1,1,2,3
1066250,2,3,2,8,2,2,2,1,2,3
1066251,55,55,2,8,2,2,2,1,55,55
1066252,2,2,4,2,1,2,1,1,2,2
1066253,2,2,3,8,2,2,2,1,2,2
1066254,2,3,5,4,2,9,1,1,2,3
1066255,4,4,3,8,1,10,2,1,4,4
1066256,2,3,3,4,1,2,1,1,2,3
1066257,2,3,3,3,2,4,2,1,2,3
1066258,2,3,4,4,1,4,2,1,2,3
1066259,2,3,2,3,2,2,2,1,2,3
1066260,2,3,2,1,2,2,2,1,2,3
1066261,4,4,2,3,2,4,2,1,4,4
1066262,4,4,6,8,2,12,1,1,4,4
1066263,4,4,2,3,2,2,2,1,4,4
1066264,4,4,5,8,1,10,2,1,4,4
1066265,4,4,2,4,2,2,2,1,4,4
1066266,2,2,4,5,2,1,2,1,2,2
1066267,2,2,3,1,2,7,2,1,2,2
1066268,2,2,5,8,99,10,2,1,2,2
1066269,4,4,2,8,2,99,2,1,4,4
1066270,4,4,3,7,2,1,1,1,4,4
1066271,4,4,4,6,2,2,1,1,4,4
1066272,4,4,2,8,2,11,1,1,4,4
1066273,4,4,2,8,2,11,1,1,4,4
1066274,4,4,2,8,2,11,2,1,4,4
1066275,2,2,3,5,3,2,2,1,2,2
1066276,2,3,4,5,2,2,2,1,2,3
1066277,2,3,4,4,1,2,1,1,2,3
1066278,2,2,6,8,1,10,2,1,2,2
1066279,2,3,2,5,2,2,1,1,2,3
1066280,2,3,2,3,1,2,2,1,2,3
1066281,2,3,2,4,1,3,2,1,2,3
1066282,2,3,5,8,1,10,2,1,2,3
1066283,2,2,2,3,1,2,2,1,2,2
1066284,4,4,5,5,1,8,1,1,4,4
1066285,4,4,2,4,1,4,2,1,4,4
1066286,4,4,6,8,2,12,2,1,4,4
1066287,4,4,4,3,3,2,1,1,4,4
1066288,4,4,5,6,3,1,1,1,4,4
1066289,2,2,3,2,2,1,2,1,2,2
1066290,2,2,4,2,3,2,2,1,2,2
1066291,2,2,2,8,2,13,1,1,2,2
1066292,2,2,2,3,3,2,2,1,2,2
1066293,2,2,3,4,2,2,2,1,2,2
1066294,2,2,5,8,1,12,2,1,2,2
1066295,2,2,4,3,2,2,2,1,2,2
1066296,2,2,3,2,2,5,1,1,2,2
1066297,2,2,5,99,2,4,2,1,2,2
1066298,2,2,3,3,2,5,2,1,2,2
1066299,1,1,4,4,1,1,2,1,1,1
1066300,1,1,5,6,1,1,1,1,1,1
1066301,1,1,7,8,2,12,2,1,1,1
1066302,2,3,4,5,2,1,1,1,2,3
1066303,1,1,4,4,1,4,2,1,1,1
1066304,1,1,4,3,1,4,2,1,1,1
1066305,1,1,3,8,2,10,2,1,1,1
1066306,1,1,4,8,1,10,2,1,1,1
1066307,1,1,3,5,2,4,1,1,1,1
1066308,1,1,3,5,3,4,1,1,1,1
1066309,1,1,4,4,2,4,2,1,1,1
1066310,51,51,4,4,1,2,1,1,51,51
1066311,2,3,4,4,2,2,2,1,2,3
1066312,2,2,6,1,2,12,1,1,2,2
1066313,2,2,6,1,2,12,2,1,2,2
1066314,90,90,3,2,2,2,1,1,902,902
1066315,90,90,4,1,2,1,1,1,905,905
1066316,90,90,3,2,2,3,1,1,901,901
1066317,90,90,5,2,2,1,1,1,901,901
1066318,90,90,2,1,3,2,1,1,901,901
1066319,90,90,3,2,2,2,1,1,905,905
1066320,4,4,6,5,1,1,1,1,4,4
1066321,4,4,4,3,2,1,2,1,4,4
1066322,4,4,3,2,2,4,2,1,4,4
1066323,4,4,4,4,2,5,2,1,4,4
1066324,4,4,6,8,1,12,1,1,4,4
1066325,2,2,2,4,3,5,1,1,2,2
1066326,2,2,4,2,1,5,2,1,2,2
1066327,2,2,6,8,1,12,2,1,2,2
1066328,2,2,3,5,2,2,1,1,2,2
1066329,2,2,2,8,3,11,2,1,2,2
1066330,2,2,4,2,2,8,1,1,2,2
1066331,2,2,4,2,2,2,1,1,2,2
1066332,2,2,5,2,1,5,2,1,2,2
1066333,2,2,7,8,1,12,2,1,2,2
1066334,2,2,6,8,1,12,2,1,2,2
1066335,2,3,4,3,2,4,2,1,2,3
1066336,2,2,3,3,2,3,1,1,2,2
1066337,2,3,2,3,2,4,2,1,2,3
1066338,2,2,6,8,2,12,2,1,2,2
1066339,2,2,7,8,2,12,1,1,2,2
1066340,90,90,2,5,2,5,1,1,921,921
1066341,60,60,5,8,1,10,2,1,60,60
1066342,60,60,7,6,3,12,1,1,60,60
1066343,60,60,3,7,3,2,1,1,60,60
1066344,2,2,6,8,1,12,2,1,2,2
1066345,2,2,4,1,1,2,2,1,2,2
1066346,2,2,6,8,2,12,2,1,2,2
1066347,59,59,6,8,1,12,2,1,58,58
1066348,59,59,3,2,2,1,2,1,58,58
1066349,53,53,2,3,3,1,2,1,53,53
1066350,50,50,4,1,1,5,2,1,50,50
1066351,50,50,2,2,3,1,2,1,50,50
1066352,50,50,2,8,3,13,1,1,50,50
1066353,50,50,3,8,1,5,2,1,50,50
1066354,50,50,2,1,1,5,2,1,50,50
1066355,50,50,7,8,1,12,1,1,50,50
1066356,2,3,3,3,2,2,2,1,2,3
1066357,70,70,5,8,2,1,1,1,79,79
1066358,55,55,2,1,2,4,2,1,55,55
1066359,2,3,3,8,2,2,2,1,2,3
1066360,2,2,5,8,1,10,2,1,2,2
1066361,2,3,4,4,2,2,1,1,2,3
1066362,2,2,3,8,2,2,1,1,2,2
1066363,2,2,6,8,1,12,2,1,2,2
1066364,50,50,3,1,2,5,2,1,50,50
1066365,50,50,2,8,2,2,2,1,50,50
1066366,50,50,4,2,2,2,1,1,50,50
1066367,50,50,5,3,2,2,1,1,50,50
1066368,50,50,3,2,2,5,2,1,50,50
1066369,52,52,3,3,2,2,1,1,52,52
1066370,2,2,4,3,2,2,1,1,2,2
1066371,2,2,6,8,1,12,1,1,2,2
1066372,90,90,4,4,2,2,1,1,901,901
1066373,55,55,3,3,2,2,1,1,55,55
1066374,60,60,4,8,2,2,1,1,60,60
1066375,90,90,3,8,2,2,2,1,934,934
1066376,60,60,5,8,2,2,2,1,60,60
1066377,2,3,2,8,2,11,2,1,2,3
1066378,50,50,2,8,2,11,1,1,50,50
1066379,60,60,3,4,2,2,1,1,60,60
1066380,55,55,4,1,3,2,2,1,55,55
1066381,50,50,3,8,1,10,2,1,50,50
1066382,90,90,5,7,3,2,1,1,903,903
1066383,2,3,2,4,2,2,1,1,2,3
1066384,60,60,5,7,3,1,1,1,60,60
1066385,90,90,3,3,3,1,1,1,901,901
1066386,1,1,3,8,2,10,2,1,1,1
1066387,1,1,5,8,1,10,2,1,1,1
1066388,1,1,4,8,1,10,2,1,1,1
1066389,1,1,2,3,2,5,2,1,1,1
1066390,1,1,4,6,2,2,1,1,1,1
1066391,1,1,7,5,2,12,2,1,1,1
1066392,1,1,2,8,1,11,2,1,1,1
1066393,1,1,3,5,2,4,1,1,1,1
1066394,2,3,3,2,2,4,1,1,2,3
1066395,2,2,6,8,1,12,1,1,2,2
1066396,2,2,4,1,1,4,2,1,2,2
1066397,2,2,7,8,1,12,1,1,2,2
1066398,2,2,5,8,2,12,2,1,2,2
1066399,2,2,3,2,2,4,2,1,2,2
1066400,2,3,3,5,2,2,1,1,2,3
1066401,90,90,4,7,3,1,1,1,927,927
1066402,50,50,2,1,2,2,2,1,50,50
1066403,50,50,2,1,2,4,2,1,50,50
1066404,50,50,4,4,2,2,1,1,50,50
1066405,50,50,3,3,2,5,2,1,50,50
1066406,50,50,3,3,2,2,1,1,50,50
1066407,50,50,2,8,2,5,2,1,50,50
1066408,2,3,6,8,1,12,2,1,2,3
1066409,2,2,3,1,2,4,2,1,2,2
1066410,2,2,4,2,2,2,2,1,2,2
1066411,52,52,2,1,2,5,2,1,52,52
1066412,52,52,5,8,1,1,2,1,52,52
1066413,70,3,3,3,1,5,1,1,79,3
1066414,2,2,3,3,2,1,1,1,2,2
1066415,2,2,4,1,1,1,1,1,2,2
1066416,2,2,3,5,2,1,1,1,2,2
1066417,2,2,6,8,1,12,2,1,2,2
1066418,2,2,4,1,1,4,2,1,2,2
1066419,2,3,2,3,1,5,2,1,2,3
1066420,55,55,4,4,2,1,2,1,55,55
1066421,70,70,3,6,3,2,1,1,72,72
1066422,90,90,3,7,3,1,1,1,923,923
1066423,70,70,3,2,3,2,2,1,79,79
1066424,50,50,4,2,2,2,2,1,50,50
1066425,2,2,4,2,1,2,2,1,2,2
1066426,55,55,3,2,2,2,2,1,55,55
1066427,60,60,3,6,2,2,1,1,60,60
1066428,2,2,4,2,2,2,2,1,2,2
1066429,2,2,4,3,2,7,1,1,2,2
1066430,60,60,4,7,3,2,1,1,60,60
1066431,2,3,2,8,2,11,2,1,2,3
1066432,2,2,5,2,1,2,2,1,2,2
1066433,90,90,3,4,3,1,1,1,901,901
1066434,2,3,3,4,2,2,2,1,2,3
1066435,2,3,5,3,1,5,1,1,2,3
1066436,2,2,2,3,2,2,2,1,2,2
1066437,90,90,2,8,3,11,1,1,921,921
1066438,90,90,3,2,3,2,1,1,901,901
1066439,90,90,3,1,2,2,1,1,906,906
1066440,52,52,6,8,1,12,1,1,52,52
1066441,59,59,4,2,2,4,2,1,57,57
1066442,52,52,3,2,2,3,1,1,52,52
1066443,59,59,2,1,2,13,2,1,56,56
1066444,2,2,4,1,1,5,2,1,2,2
1066445,60,60,6,8,2,12,1,1,60,60
1066446,60,60,7,7,2,12,2,1,60,60
1066447,60,60,7,2,2,12,1,1,60,60
1066448,4,4,6,8,2,12,2,1,4,4
1066449,4,4,3,4,2,2,1,1,4,4
1066450,4,4,3,4,2,2,2,1,4,4
1066451,2,2,6,8,2,12,2,1,2,2
1066452,4,4,2,8,2,11,2,1,4,4
1066453,4,4,3,8,2,10,2,1,4,4
1066454,2,3,4,8,2,5,2,1,2,3
1066455,2,2,5,4,2,1,1,1,2,2
1066456,2,2,4,1,2,1,1,1,2,2
1066457,2,3,5,8,1,10,2,1,2,3
1066458,2,3,4,2,1,4,2,1,2,3
1066459,2,3,4,2,1,5,1,1,2,3
1066460,2,3,2,3,2,2,2,1,2,3
1066461,4,4,2,8,2,11,2,1,4,4
1066462,2,3,4,4,2,2,2,1,2,3
1066463,1,1,5,5,2,4,2,1,1,1
1066464,1,1,5,4,2,3,2,1,1,1
1066465,1,1,7,3,2,12,1,1,1,1
1066466,1,1,3,5,2,4,1,1,1,1
1066467,1,1,4,5,1,1,1,1,1,1
1066468,1,1,3,4,2,4,2,1,1,1
1066469,1,1,3,7,1,2,1,1,1,1
1066470,1,1,4,5,2,4,1,1,1,1
1066471,1,1,2,5,2,4,1,1,1,1
1066472,2,3,4,5,2,1,1,1,2,3
1066473,51,51,2,4,2,4,2,1,51,51
1066474,51,51,3,5,2,2,2,1,51,51
1066475,51,51,6,8,1,10,2,1,51,51
1066476,51,51,2,5,2,5,2,1,51,51
1066477,51,51,1,8,2,11,2,1,51,51
1066478,51,51,7,8,1,10,2,1,51,51
1066479,2,3,4,4,1,2,2,1,2,3
1066480,2,2,4,3,2,1,2,1,2,2
1066481,2,2,5,3,2,1,2,1,2,2
1066482,1,1,6,8,2,10,2,1,1,1
1066483,2,2,5,8,2,2,1,1,2,2
1066484,2,2,4,5,3,1,2,1,2,2
1066485,2,3,6,8,1,10,2,1,2,3
1066486,2,3,3,2,2,5,2,1,2,3
1066487,51,51,3,5,2,2,2,1,51,51
1066488,54,54,4,7,3,99,1,1,54,54
1066489,54,54,4,3,2,1,1,1,54,54
1066490,54,54,2,8,2,11,2,1,54,54
1066491,54,54,2,2,3,1,2,1,54,54
1066492,54,54,6,2,2,1,2,1,54,54
1066493,1,1,7,5,99,1,1,1,1,1
1066494,1,1,2,3,1,4,2,1,1,1
1066495,1,1,5,8,1,10,2,1,1,1
1066496,1,1,5,8,1,10,2,1,1,1
1066497,1,1,7,8,1,10,2,1,1,1
1066498,1,1,3,4,2,4,2,1,1,1
1066499,1,1,7,5,1,1,1,1,1,1
1066500,1,1,2,4,2,4,1,1,1,1
1066501,1,1,3,5,2,4,1,1,1,1
1066502,1,1,2,5,3,2,1,1,1,1
1066503,1,1,5,6,3,2,1,1,1,1
1066504,1,1,4,5,1,1,1,1,1,1
1066505,1,1,2,4,1,5,2,1,1,1
1066506,1,1,5,8,2,10,2,1,1,1
1066507,1,1,3,4,2,2,2,1,1,1
1066508,2,3,3,8,1,10,2,1,2,3
1066509,2,2,2,1,1,3,1,1,2,2
1066510,2,2,5,8,1,12,2,1,2,2
1066511,2,3,2,3,2,5,2,1,2,3
1066512,1,1,3,5,3,4,2,1,1,1
1066513,1,1,2,3,2,4,2,1,1,1
1066514,1,1,5,7,2,5,1,1,1,1
1066515,1,1,4,5,1,4,2,1,1,1
1066516,1,1,5,6,2,2,1,1,1,1
1066517,51,51,3,4,2,2,1,1,51,51
1066518,50,50,4,3,2,1,1,1,50,50
1066519,2,3,6,3,1,4,2,1,2,3
1066520,2,3,2,5,2,2,1,1,2,3
1066521,2,3,2,8,2,11,2,1,2,3
1066522,2,2,5,8,2,1,1,1,2,2
1066523,2,2,4,1,1,4,2,1,2,2
1066524,2,2,5,3,2,3,2,1,2,2
1066525,2,2,3,1,1,5,2,1,2,2
1066526,2,2,2,1,2,4,1,1,2,2
1066527,2,2,2,2,2,2,2,1,2,2
1066528,90,90,5,5,2,1,2,1,921,921
1066529,90,60,2,5,2,2,1,1,921,60
1066530,60,60,5,4,2,10,2,1,60,60
1066531,60,60,4,5,2,2,2,1,60,60
1066532,2,2,3,2,2,3,1,1,2,2
1066533,55,55,3,3,3,4,2,1,55,55
1066534,70,70,4,2,3,4,2,1,79,79
1066535,90,90,3,2,2,1,1,1,901,901
1066536,52,52,4,8,2,1,1,1,52,52
1066537,51,51,2,8,2,11,1,1,51,51
1066538,51,51,4,6,1,5,2,1,51,51
1066539,51,51,3,5,2,2,1,1,51,51
1066540,51,51,4,5,2,2,2,1,51,51
1066541,51,51,2,3,2,2,2,1,51,51
1066542,50,50,1,8,2,11,2,1,50,50
1066543,55,55,3,2,2,5,2,1,55,55
1066544,70,70,2,5,2,2,1,1,79,79
1066545,2,3,3,4,2,2,2,1,2,3
1066546,2,2,3,4,2,2,1,1,2,2
1066547,2,2,4,3,2,2,1,1,2,2
1066548,2,2,4,3,2,2,2,1,2,2
1066549,2,3,3,4,3,2,1,1,2,3
1066550,90,90,3,4,3,3,1,1,901,901
1066551,60,60,3,5,2,5,1,1,60,60
1066552,60,60,2,6,3,2,1,1,60,60
1066553,90,90,3,3,3,2,1,1,901,901
1066554,2,2,3,3,2,2,2,1,2,2
1066555,2,2,4,3,1,2,1,1,2,2
1066556,2,3,3,4,2,2,2,1,2,3
1066557,1,1,2,4,2,5,1,1,1,1
1066558,1,1,3,4,2,4,2,1,1,1
1066559,1,1,3,5,2,4,1,1,1,1
1066560,1,1,3,4,1,4,2,1,1,1
1066561,2,3,6,2,1,4,2,1,2,3
1066562,2,3,3,5,2,2,1,1,2,3
1066563,2,2,7,8,2,12,1,1,2,2
1066564,2,2,3,2,2,2,2,1,2,2
1066565,1,1,2,5,2,2,2,1,1,1
1066566,1,1,3,5,2,4,2,1,1,1
1066567,1,1,7,8,1,12,1,1,1,1
1066568,1,1,1,8,2,11,1,1,1,1
1066569,1,1,3,4,2,4,1,1,1,1
1066570,1,1,2,4,2,4,2,1,1,1
1066571,51,51,3,3,2,2,1,1,51,51
1066572,50,50,2,2,2,4,2,2,50,50
1066573,1,1,7,8,1,12,1,2,1,1
1066574,1,1,5,5,2,1,1,2,1,1
1066575,4,4,5,4,1,1,1,2,4,4
1066576,1,1,7,8,1,12,1,2,1,1
1066577,1,1,3,3,2,1,1,2,1,1
1066578,54,54,4,2,1,1,1,2,54,54
1066579,90,90,4,3,3,2,1,2,901,901
1066580,2,2,3,8,1,10,2,2,2,2
1066581,4,4,5,4,2,2,1,2,4,4
1066582,2,3,4,2,2,4,2,2,2,3
1066583,1,1,5,5,2,1,1,2,1,1
1066584,1,1,5,6,2,2,2,2,1,1
1066585,4,4,4,6,3,2,1,2,4,4
1066586,50,50,6,8,1,12,1,2,50,50
1066587,2,3,2,2,2,2,1,2,2,3
1066588,54,54,3,2,2,1,1,2,54,54
1066589,2,2,2,1,2,4,2,2,2,2
1066590,2,3,2,8,2,13,1,2,2,3
1066591,2,3,3,2,2,2,2,2,2,3
1066592,2,2,2,1,2,4,2,2,2,2
1066593,2,3,2,2,2,4,2,2,2,3
1066594,2,2,3,2,2,3,2,3,2,2
1066595,2,2,3,2,2,2,1,3,2,2
1066596,2,2,4,3,3,1,1,3,2,2
1066597,2,2,4,3,3,1,1,3,2,2
1066598,2,2,3,2,1,2,2,3,2,2
1066599,2,2,2,8,2,11,2,3,2,2
1066600,2,2,7,1,1,12,2,3,2,2
1066601,2,2,6,8,2,12,1,3,2,2
1066602,1,1,3,8,2,10,2,3,1,1
1066603,1,1,2,5,3,3,1,3,1,1
1066604,1,1,4,3,1,4,2,3,1,1
1066605,1,1,6,5,2,12,1,3,1,1
1066606,1,1,3,5,2,4,2,3,1,1
1066607,1,1,3,5,2,4,1,3,1,1
1066608,1,1,7,6,2,10,2,3,1,1
1066609,2,2,2,4,3,5,2,3,2,2
1066610,2,2,4,2,3,2,2,3,2,2
1066611,2,2,4,8,2,10,2,3,2,2
1066612,2,2,6,1,1,12,1,3,2,2
1066613,2,2,2,8,2,11,2,3,2,2
1066614,2,2,5,1,1,5,2,3,2,2
1066615,2,2,3,4,99,1,1,3,2,2
1066616,2,2,5,1,2,3,1,3,2,2
1066617,1,1,3,5,2,2,1,3,1,1
1066618,1,1,2,5,2,2,1,3,1,1
1066619,1,1,3,5,2,4,2,3,1,1
1066620,1,1,3,5,2,4,2,3,1,1
1066621,1,1,5,8,2,10,2,3,1,1
1066622,1,1,5,3,2,2,2,3,1,1
1066623,1,1,4,5,3,1,2,3,1,1
1066624,4,4,3,4,2,2,2,3,4,4
1066625,4,4,2,3,2,2,2,3,4,4
1066626,4,4,2,8,3,11,1,3,4,4
1066627,4,4,3,3,2,4,2,3,4,4
1066628,4,4,3,4,2,2,1,3,4,4
1066629,2,2,2,2,2,3,1,3,2,2
1066630,2,2,3,3,2,2,2,3,2,2
1066631,2,2,3,3,2,2,1,3,2,2
1066632,2,2,3,8,99,1,2,3,2,2
1066633,2,2,3,3,2,8,1,3,2,2
1066634,2,2,3,6,3,2,2,3,2,2
1066635,2,2,4,3,3,4,1,3,2,2
1066636,2,2,3,4,2,5,2,3,2,2
1066637,2,2,3,5,3,5,2,3,2,2
1066638,2,2,2,2,2,2,2,3,2,2
1066639,4,4,2,8,2,11,1,3,4,4
1066640,4,4,3,2,2,2,2,3,4,4
1066641,4,4,3,3,2,2,2,3,4,4
1066642,4,4,4,4,2,2,2,3,4,4
1066643,4,4,4,4,2,2,1,3,4,4
1066644,2,2,3,2,2,4,2,3,2,2
1066645,2,2,4,2,1,1,2,3,2,2
1066646,2,2,3,2,2,4,2,3,2,2
1066647,2,2,4,6,2,2,2,3,2,2
1066648,2,2,2,8,2,11,2,3,2,2
1066649,2,2,3,3,3,2,1,3,2,2
1066650,2,2,2,2,2,2,2,3,2,2
1066651,2,2,3,2,2,4,2,3,2,2
1066652,2,2,3,8,2,1,1,3,2,2
1066653,2,2,5,8,2,12,2,3,2,2
1066654,2,3,2,3,1,5,1,4,2,3
1066655,2,3,2,5,3,2,2,4,2,3
1066656,2,3,2,3,2,2,1,4,2,3
1066657,2,2,4,6,1,1,2,4,2,2
1066658,2,2,3,4,2,3,1,4,2,2
1066659,2,3,2,3,2,5,2,4,2,3
1066660,2,2,7,8,2,12,2,4,2,2
1066661,2,2,6,8,1,12,1,4,2,2
1066662,2,2,2,2,2,5,2,4,2,2
1066663,70,55,4,8,1,1,1,4,72,55
1066664,2,3,5,3,1,2,1,4,2,3
1066665,2,2,3,3,2,3,1,4,2,2
1066666,2,55,3,4,2,2,2,4,2,55
1066667,2,3,2,3,2,2,1,4,2,3
1066668,2,3,3,4,2,4,1,4,2,3
1066669,1,1,7,8,2,10,2,1,1,1
1066670,1,1,4,4,1,2,2,1,1,1
1066671,1,1,7,3,2,12,1,1,1,1
1066672,1,1,4,6,1,2,1,1,1,1
1066673,1,1,7,3,1,12,1,1,1,1
1066674,1,1,4,4,1,2,2,1,1,1
1066675,2,3,3,5,2,2,2,1,2,3
1066676,2,2,2,8,2,11,1,1,2,2
1066677,2,2,4,4,2,4,2,1,2,2
1066678,2,3,4,4,1,3,1,1,2,3
1066679,1,1,4,4,2,1,2,1,1,1
1066680,1,1,2,5,1,4,1,1,1,1
1066681,1,1,3,5,1,4,1,1,1,1
1066682,1,1,2,8,2,11,1,1,1,1
1066683,1,1,3,5,2,5,1,1,1,1
1066684,1,1,3,5,1,2,1,1,1,1
1066685,1,1,3,5,2,4,1,1,1,1
1066686,2,2,4,2,2,4,2,1,2,2
1066687,1,1,4,5,2,2,1,1,1,1
1066688,1,1,7,8,2,12,2,1,1,1
1066689,1,1,3,5,3,4,2,1,1,1
1066690,2,3,5,4,1,5,2,1,2,3
1066691,2,3,2,4,2,5,2,1,2,3
1066692,2,2,6,8,1,12,1,1,2,2
1066693,1,1,6,8,2,10,2,1,1,1
1066694,1,1,7,8,1,10,2,1,1,1
1066695,1,1,2,5,2,2,2,1,1,1
1066696,1,1,5,8,1,10,2,1,1,1
1066697,1,1,4,5,1,2,2,1,1,1
1066698,1,1,2,4,2,4,2,1,1,1
1066699,1,1,3,7,2,1,1,1,1,1
1066700,4,4,5,5,1,3,1,1,4,4
1066701,4,4,3,4,2,2,2,1,4,4
1066702,4,4,3,4,2,4,2,1,4,4
1066703,4,4,4,4,2,4,2,1,4,4
1066704,4,4,2,3,2,7,2,1,4,4
1066705,2,2,6,1,1,12,1,1,2,2
1066706,2,2,5,8,2,12,2,1,2,2
1066707,2,2,4,2,1,4,2,1,2,2
1066708,2,2,3,8,2,99,2,1,2,2
1066709,2,2,3,3,2,2,2,1,2,2
1066710,2,2,2,2,2,4,2,1,2,2
1066711,2,2,2,2,3,2,2,1,2,2
1066712,2,2,2,8,3,2,2,1,2,2
1066713,2,2,2,2,3,2,2,1,2,2
1066714,4,4,2,8,2,11,2,1,4,4
1066715,4,4,3,5,2,2,1,1,4,4
1066716,4,4,5,4,2,5,1,1,4,4
1066717,4,4,2,4,2,3,1,1,4,4
1066718,2,3,2,5,2,5,1,1,2,3
1066719,2,3,2,1,2,5,2,1,2,3
1066720,2,3,3,3,2,3,1,1,2,3
1066721,2,2,4,7,2,7,1,1,2,2
1066722,4,4,3,8,2,1,1,1,4,4
1066723,4,4,5,7,3,5,1,1,4,4
1066724,2,3,4,5,1,1,1,1,2,3
1066725,2,3,2,6,2,5,1,1,2,3
1066726,2,3,3,7,2,2,2,1,2,3
1066727,2,2,5,2,2,1,2,1,2,2
1066728,2,2,7,8,1,12,2,1,2,2
1066729,4,4,3,5,2,3,1,1,4,4
1066730,2,2,7,8,1,12,2,1,2,2
1066731,2,2,4,3,2,2,2,1,2,2
1066732,2,2,6,8,1,12,2,1,2,2
1066733,4,4,5,5,1,2,1,1,4,4
1066734,4,4,3,4,3,11,2,1,4,4
1066735,4,4,5,4,2,5,2,1,4,4
1066736,2,3,3,5,2,4,2,1,2,3
1066737,2,3,3,8,1,10,2,1,2,3
1066738,2,3,3,8,2,10,2,1,2,3
1066739,2,3,2,5,2,4,2,1,2,3
1066740,2,3,3,4,1,2,2,1,2,3
1066741,2,3,2,5,3,2,2,1,2,3
1066742,4,4,3,3,2,2,1,1,4,4
1066743,4,4,2,8,2,11,2,1,4,4
1066744,2,2,2,8,2,11,1,1,2,2
1066745,2,3,2,8,2,7,2,1,2,3
1066746,2,3,2,8,2,11,2,1,2,3
1066747,52,52,2,2,2,5,2,1,52,52
1066748,50,50,3,3,2,2,1,1,50,50
1066749,50,50,2,3,2,2,1,1,50,50
1066750,50,50,2,3,2,5,2,1,50,50
1066751,50,50,2,4,2,2,2,1,50,50
1066752,50,50,3,2,2,2,2,1,50,50
1066753,2,3,3,4,2,2,2,1,2,3
1066754,2,2,5,3,1,5,2,1,2,2
1066755,2,2,3,3,2,2,1,1,2,2
1066756,2,2,4,2,2,2,2,1,2,2
1066757,70,70,2,8,2,11,2,1,79,79
1066758,2,2,2,2,2,2,2,1,2,2
1066759,2,2,3,3,2,2,2,1,2,2
1066760,60,60,5,7,2,2,1,1,60,60
1066761,55,55,4,2,1,5,2,1,55,55
1066762,90,90,2,8,2,11,1,1,928,928
1066763,55,55,3,3,2,2,2,1,55,55
1066764,55,55,3,3,2,2,2,1,55,55
1066765,2,2,7,8,1,12,1,1,2,2
1066766,2,2,2,1,2,2,2,1,2,2
1066767,2,2,6,8,1,1,1,1,2,2
1066768,4,4,4,2,2,1,1,1,4,4
1066769,2,3,3,8,2,2,2,1,2,3
1066770,2,3,3,2,2,2,1,1,2,3
1066771,2,3,2,8,3,11,2,1,2,3
1066772,2,3,2,1,2,4,2,1,2,3
1066773,1,1,2,2,2,6,1,1,1,1
1066774,2,3,2,8,2,10,2,1,2,3
1066775,2,2,3,8,1,1,1,1,2,2
1066776,1,1,7,8,1,10,1,1,1,1
1066777,2,2,3,2,1,3,1,1,2,2
1066778,1,1,7,8,1,10,2,1,1,1
1066779,1,1,7,8,1,12,1,1,1,1
1066780,1,1,7,8,1,10,2,1,1,1
1066781,2,2,3,2,1,4,1,1,2,2
1066782,55,55,3,1,1,3,2,1,55,55
1066783,55,55,7,8,1,99,2,1,55,55
1066784,55,55,2,1,1,3,2,1,55,55
1066785,55,55,2,1,2,5,2,1,55,55
1066786,50,50,2,8,1,10,2,1,50,50
1066787,50,50,6,5,1,4,2,1,50,50
1066788,50,50,3,2,2,1,2,1,50,50
1066789,50,50,2,8,2,11,1,1,50,50
1066790,50,50,2,1,2,4,2,1,50,50
1066791,50,50,2,2,2,2,2,1,50,50
1066792,54,54,2,3,2,2,2,1,54,54
1066793,54,54,2,3,2,2,1,1,54,54
1066794,54,54,3,3,2,2,2,1,54,54
1066795,54,54,6,4,2,2,2,1,54,54
1066796,54,54,3,8,2,2,2,1,54,54
1066797,1,1,5,6,1,1,1,1,1,1
1066798,1,1,3,4,2,4,2,1,1,1
1066799,2,2,5,1,1,9,1,1,2,2
1066800,2,3,7,8,1,12,1,1,2,3
1066801,2,2,4,2,2,4,2,1,2,2
1066802,1,1,7,8,2,10,2,1,1,1
1066803,2,3,6,8,1,12,2,1,2,3
1066804,1,1,6,8,2,12,1,1,1,1
1066805,1,1,6,8,2,10,2,1,1,1
1066806,1,1,4,4,1,2,1,1,1,1
1066807,1,1,2,8,2,11,2,1,1,1
1066808,1,1,3,5,1,4,1,1,1,1
1066809,1,1,4,5,2,2,1,1,1,1
1066810,1,1,5,4,2,4,2,1,1,1
1066811,1,1,6,8,1,10,2,1,1,1
1066812,2,2,4,2,1,5,2,1,2,2
1066813,1,1,3,6,2,4,1,1,1,1
1066814,1,1,4,5,2,4,1,1,1,1
1066815,1,1,2,8,2,11,2,1,1,1
1066816,1,1,4,4,1,4,2,1,1,1
1066817,1,1,2,5,2,4,2,1,1,1
1066818,2,2,5,1,2,2,2,1,2,2
1066819,2,3,4,4,2,5,2,1,2,3
1066820,2,3,2,3,1,9,2,1,2,3
